"20QEBDPGFL6VDFWL3EED3IOV64JI3A","Bibliographic Labeling"," ","2PB51Y7QEOZFZGSN6FKMVFXRL2VDGL","A20M9R65VFYZGM","Approved","Sat May 19 23:02:20 PDT 2012","Sat May 19 23:13:41 PDT 2012",6,2,6,6,6,6,6,6,6,6
"20QEBDPGFL6VDFWL3EED3IOV64JI3A",,,,,,,,6,2,6,6,6,6,6,6,6,6
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2TUD21O3W5XH19PBM5TK5EPL0UYAG6","AWL4GVQNG6AOW","Approved","Mon May 14 23:09:20 PDT 2012","Mon May 14 23:11:18 PDT 2012",7,6,2,2,2,2,2,2,5,2
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","24IIHPCGJ2D22E3IZK80QPPSQ8W39Z","A2O543PJ8110HB","Approved","Tue May 15 12:52:24 PDT 2012","Tue May 15 12:53:05 PDT 2012",7,6,6,6,6,6,6,6,6,6
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2DVFDEY5COW0M6RLXV3RMLC63T63UQ","A2J237J8KM3OCS","Approved","Tue May 15 13:07:39 PDT 2012","Tue May 15 13:08:15 PDT 2012",7,6,6,6,6,6,6,6,6,6
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2VNWJ5OPB0YVHP8KGJ27LP9UB7P5XL","A3A7VZ2Z5EU18R","Approved","Tue May 15 19:39:45 PDT 2012","Tue May 15 19:41:02 PDT 2012",6,6,6,6,6,6,6,6,6,6
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8","Bibliographic Labeling"," ","2LDYHVI44OS2LBUU7A5ZZBAPDI3Y4W","A1SOTDKP7FMZUK","Approved","Wed May 16 02:03:29 PDT 2012","Wed May 16 02:04:02 PDT 2012",6,6,6,6,6,6,6,6,6,6
"2LOOQ1SNQQ7Q7X0RVDBCUR12Y2O7R8",,,,,,,,6,6,6,6,6,6,6,6,6,6
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","22EEZZ2MIKMNAK8B3LU80WWXQ7VO7Q","A2O543PJ8110HB","Approved","Sun May 13 12:17:06 PDT 2012","Sun May 13 12:17:56 PDT 2012",6,3,3,3,3,0,3,6,6,0
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","26TINMHGYQ4J4DAX0Y6MMFOY6NYL8X","AWL4GVQNG6AOW","Approved","Mon May 14 13:10:16 PDT 2012","Mon May 14 13:12:12 PDT 2012",6,3,3,3,3,0,3,2,2,0
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","2GJ70G5R98D8KTV01JJS0NYCO8SCS9","A2J237J8KM3OCS","Approved","Mon May 14 13:24:25 PDT 2012","Mon May 14 13:25:03 PDT 2012",6,3,3,3,3,6,3,6,6,0
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","25GK5UFJ51Y7R4OL9LHS8CSTUTS8B5","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:56:45 PDT 2012","Mon May 14 17:01:34 PDT 2012",6,3,3,3,3,6,3,2,2,2
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE","Bibliographic Labeling"," ","21QNJ92NJKM061M5NH8Y32GTXIW8DC","A1SOTDKP7FMZUK","Approved","Fri May 18 02:53:33 PDT 2012","Fri May 18 02:54:10 PDT 2012",6,3,3,3,3,6,3,6,6,2
"2AOYTWX4H3H2Q14Z3W7IDIJRGHH4ZE",,,,,,,,6,3,3,2,3,6,2,6,6,2
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2H1KQW618N46VNFY7RWXJETNLWQOM1","A2O543PJ8110HB","Approved","Sun May 13 12:26:25 PDT 2012","Sun May 13 12:27:27 PDT 2012",3,6,7,3,0,3,6,7,6,6
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2T0EBDPGFL6VDFWL3EED3IOV9XD3IA","AWL4GVQNG6AOW","Approved","Mon May 14 13:05:53 PDT 2012","Mon May 14 13:07:16 PDT 2012",3,2,7,3,5,3,2,7,2,5
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2WS5BMJTUHYW36TB3E17Z5WM9BGHMC","A2J237J8KM3OCS","Approved","Mon May 14 13:23:48 PDT 2012","Mon May 14 13:24:24 PDT 2012",3,1,7,3,6,3,1,7,6,6
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","2PC0COK2JE1M8FK638IWDOZAK5GMTW","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:38:10 PDT 2012","Mon May 14 16:40:42 PDT 2012",3,4,6,3,6,3,4,6,2,2
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE","Bibliographic Labeling"," ","24DRGNTBJ3MMEN51JUE69KHBHURV9U","A1SOTDKP7FMZUK","Approved","Thu May 17 10:33:09 PDT 2012","Thu May 17 10:34:12 PDT 2012",3,6,6,3,6,3,6,6,6,6
"2BXJ51Y7QEOZGOQEVZJTTOFXWP4FCE",,,,,,,,3,5,6,3,6,3,5,6,6,6
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","22KZVXX2Q45UVAQAS3EI31NSGT7Q8D","AWL4GVQNG6AOW","Approved","Mon May 14 23:18:00 PDT 2012","Mon May 14 23:19:39 PDT 2012",7,6,6,3,3,7,3,3,3,3
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","27MYT3DHJHP4C3D6ARP8YSX958D1UF","A1SOTDKP7FMZUK","Approved","Tue May 15 03:36:15 PDT 2012","Tue May 15 03:36:49 PDT 2012",6,6,6,3,3,6,3,3,1,3
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","2SDKH1Q6SVQ8IY88KHXLCOBVKOE2LL","A2O543PJ8110HB","Approved","Tue May 15 12:54:38 PDT 2012","Tue May 15 12:55:21 PDT 2012",7,6,6,3,3,7,3,3,3,3
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","2E3LYHVI44OS3ALG20EE6SBAXBN3XI","A2J237J8KM3OCS","Approved","Tue May 15 13:09:29 PDT 2012","Tue May 15 13:10:06 PDT 2012",7,6,6,3,3,7,3,3,3,3
"2UVP8PJWKUDD9NMXXDU960B6Z518J5","Bibliographic Labeling"," ","23VHVWAVKI62O9QOVUTZG9QHEIAPH3","A3A7VZ2Z5EU18R","Approved","Wed May 16 17:01:51 PDT 2012","Wed May 16 17:03:01 PDT 2012",6,6,6,3,3,6,3,3,2,3
"2UVP8PJWKUDD9NMXXDU960B6Z518J5",,,,,,,,6,6,6,3,3,6,3,3,6,3
"2PI6UFBNFSVGVBFP3SJWDNG1K4FI4V","Bibliographic Labeling"," ","24IIHPCGJ2D22E3IZK80QPPSQ7C39D","AWL4GVQNG6AOW","Approved","Mon May 14 23:16:09 PDT 2012","Mon May 14 23:17:45 PDT 2012",4,0,5,2,2,6,6,6,3,3
"2PI6UFBNFSVGVBFP3SJWDNG1K4FI4V","Bibliographic Labeling"," ","291O9Z6KW4ZMBPH3LECFX0ONV11E58","A3A7VZ2Z5EU18R","Approved","Tue May 15 11:38:12 PDT 2012","Tue May 15 11:40:57 PDT 2012",6,0,2,2,2,6,6,6,3,3
"2PI6UFBNFSVGVBFP3SJWDNG1K4FI4V","Bibliographic Labeling"," ","2D15SW6NG1FS4DY9DYPF8FZS7RDIW3","A2O543PJ8110HB","Approved","Tue May 15 12:53:06 PDT 2012","Tue May 15 12:53:51 PDT 2012",4,0,6,6,6,6,6,6,3,3
"2PI6UFBNFSVGVBFP3SJWDNG1K4FI4V","Bibliographic Labeling"," ","2QB2D21O3W5XIQJBJF92RYEPTY19FE","A2J237J8KM3OCS","Approved","Tue May 15 13:06:53 PDT 2012","Tue May 15 13:07:38 PDT 2012",4,0,0,6,6,6,6,6,3,3
"2PI6UFBNFSVGVBFP3SJWDNG1K4FI4V","Bibliographic Labeling"," ","2N9JHP4BDDKG5O8DMK0XAG35F4SZ6Q","A1SOTDKP7FMZUK","Approved","Thu May 17 12:24:27 PDT 2012","Thu May 17 12:25:12 PDT 2012",6,0,2,6,6,6,6,6,3,3
"2PI6UFBNFSVGVBFP3SJWDNG1K4FI4V",,,,,,,,6,0,2,6,6,6,6,6,3,3
"2WIOHOVR14IXLE273P8EJWA62FB67A","Bibliographic Labeling"," ","2KUSEIUUU00ORAKWY59SFS2UA8QSSP","A2O543PJ8110HB","Approved","Sat May 12 12:37:31 PDT 2012","Sat May 12 12:38:37 PDT 2012",3,3,7,0,7,5,5,7,5,5
"2WIOHOVR14IXLE273P8EJWA62FB67A","Bibliographic Labeling"," ","2PVQ0JG5TYMNDMYXYW69ZSSH563KG6","A1SOTDKP7FMZUK","Approved","Mon May 14 11:30:10 PDT 2012","Mon May 14 11:30:43 PDT 2012",3,3,6,0,6,6,6,6,6,6
"2WIOHOVR14IXLE273P8EJWA62FB67A","Bibliographic Labeling"," ","2FMUKQOYGNIW2DSUI3R177SVOFVZH8","A2J237J8KM3OCS","Approved","Mon May 14 13:03:31 PDT 2012","Mon May 14 13:04:14 PDT 2012",3,3,7,0,7,4,4,7,4,4
"2WIOHOVR14IXLE273P8EJWA62FB67A","Bibliographic Labeling"," ","29B51RYQM3ELRDMYKVKG1FTE2Z80ZO","A3A7VZ2Z5EU18R","Approved","Tue May 15 17:01:34 PDT 2012","Tue May 15 17:02:26 PDT 2012",3,3,6,0,6,6,6,6,6,6
"2WIOHOVR14IXLE273P8EJWA62FB67A","Bibliographic Labeling"," ","2T85TYMNCWYB5ZFVMFJH411JWY3OKI","A1KX1EE9O0JFC","Approved","Sun May 20 12:31:24 PDT 2012","Sun May 20 12:32:46 PDT 2012",3,3,6,1,6,6,6,6,6,6
"2WIOHOVR14IXLE273P8EJWA62FB67A",,,,,,,,3,2,6,0,6,6,6,6,6,6
"24M6UXFCD45XD4T97FETRIN3YS0WU2","Bibliographic Labeling"," ","23VDHJHP4BDDL64K2EJXGX3GB99X4J","A2O543PJ8110HB","Approved","Sun May 13 12:10:22 PDT 2012","Sun May 13 12:11:16 PDT 2012",7,0,0,6,0,0,0,0,6,6
"24M6UXFCD45XD4T97FETRIN3YS0WU2","Bibliographic Labeling"," ","2P006UFBNFSVHKL1XWWS36NG9KZ3HI","A2J237J8KM3OCS","Approved","Mon May 14 13:20:07 PDT 2012","Mon May 14 13:20:46 PDT 2012",4,0,0,6,0,0,0,0,6,6
"24M6UXFCD45XD4T97FETRIN3YS0WU2","Bibliographic Labeling"," ","2QMLF395SW6NHRFEXAPNQBYF9MPESS","A3A7VZ2Z5EU18R","Approved","Wed May 16 16:47:30 PDT 2012","Wed May 16 16:48:57 PDT 2012",6,0,0,6,6,6,6,6,6,4
"24M6UXFCD45XD4T97FETRIN3YS0WU2","Bibliographic Labeling"," ","211ZJMJUNU8L0WRTU3WRG8D8RBVG00","AD8UJKT5HYGNJ","Approved","Wed May 16 23:07:14 PDT 2012","Wed May 16 23:09:32 PDT 2012",6,4,1,6,6,6,6,6,6,4
"24M6UXFCD45XD4T97FETRIN3YS0WU2","Bibliographic Labeling"," ","268KCCVLL3CA4TM34CH4J9NQ2GF7X3","A1SOTDKP7FMZUK","Approved","Fri May 18 11:40:53 PDT 2012","Fri May 18 11:42:13 PDT 2012",6,0,0,6,6,6,6,6,6,6
"24M6UXFCD45XD4T97FETRIN3YS0WU2",,,,,,,,6,0,0,6,6,6,6,6,6,5
"2PZ88MQU6L5OCLC4VEOXBAIJKJSVCI","Bibliographic Labeling"," ","2KYX3YOCCF0CQVKJJG9NPIXYO6YSRS","A1SOTDKP7FMZUK","Approved","Sat May 12 06:23:47 PDT 2012","Sat May 12 06:28:06 PDT 2012",3,3,3,3,5,3,2,2,2,2
"2PZ88MQU6L5OCLC4VEOXBAIJKJSVCI","Bibliographic Labeling"," ","2PV95SW6NG1FTTNKH62YM1FZ04OHVP","A2O543PJ8110HB","Approved","Mon May 14 11:57:53 PDT 2012","Mon May 14 11:58:29 PDT 2012",3,3,3,3,6,3,7,7,7,4
"2PZ88MQU6L5OCLC4VEOXBAIJKJSVCI","Bibliographic Labeling"," ","2H5ZKPFE4EGDI3MOZ8ZIGNZWEMJH7Z","AWL4GVQNG6AOW","Approved","Mon May 14 12:47:14 PDT 2012","Mon May 14 12:48:27 PDT 2012",3,3,3,3,6,3,7,7,7,4
"2PZ88MQU6L5OCLC4VEOXBAIJKJSVCI","Bibliographic Labeling"," ","2UWF0OHOVR14JNKAW802OECWIB345M","A2J237J8KM3OCS","Approved","Mon May 14 13:11:06 PDT 2012","Mon May 14 13:11:37 PDT 2012",3,3,3,3,6,3,7,7,7,4
"2PZ88MQU6L5OCLC4VEOXBAIJKJSVCI","Bibliographic Labeling"," ","26KBRI8IUB2YVZ85BFKLI3L0NH2H50","A3A7VZ2Z5EU18R","Approved","Tue May 15 17:05:28 PDT 2012","Tue May 15 17:06:33 PDT 2012",3,3,3,3,6,3,6,6,6,6
"2PZ88MQU6L5OCLC4VEOXBAIJKJSVCI",,,,,,,,3,3,3,3,6,2,6,6,6,6
"2TX806UFBNFSW6U79Q05ZW6NLDR2GR","Bibliographic Labeling"," ","25H9746OQ1SNRG7C0UR58QKCVTBN38","AWL4GVQNG6AOW","Approved","Sat May 12 07:01:26 PDT 2012","Sat May 12 07:03:38 PDT 2012",7,6,7,7,2,6,7,7,0,4
"2TX806UFBNFSW6U79Q05ZW6NLDR2GR","Bibliographic Labeling"," ","23EOFXRDS4IC24YZHKAFT11AAMXUX3","A2O543PJ8110HB","Approved","Sun May 13 12:23:59 PDT 2012","Sun May 13 12:24:46 PDT 2012",7,0,7,7,6,6,7,7,5,4
"2TX806UFBNFSW6U79Q05ZW6NLDR2GR","Bibliographic Labeling"," ","2KL2D5NQYN5F4G05ASKYTNCW6GA6AF","A2J237J8KM3OCS","Approved","Mon May 14 13:08:31 PDT 2012","Mon May 14 13:09:17 PDT 2012",7,0,7,7,0,6,7,7,6,4
"2TX806UFBNFSW6U79Q05ZW6NLDR2GR","Bibliographic Labeling"," ","2NUAC9KSSZVXYSQQZHLKXOYGVOZK2Q","A1SOTDKP7FMZUK","Approved","Tue May 15 08:51:12 PDT 2012","Tue May 15 08:52:06 PDT 2012",6,6,6,6,2,6,6,6,0,6
"2TX806UFBNFSW6U79Q05ZW6NLDR2GR","Bibliographic Labeling"," ","2PSOHOVR14IXLE273P8EJWA659A67W","A3A7VZ2Z5EU18R","Approved","Tue May 15 13:10:13 PDT 2012","Tue May 15 13:11:30 PDT 2012",6,6,6,6,2,6,6,6,0,6
"2TX806UFBNFSW6U79Q05ZW6NLDR2GR",,,,,,,,6,6,6,6,2,6,6,6,0,6
"2GH2MIKMN9U8QZYP2GNW4I3SZATRAI","Bibliographic Labeling"," ","2N52AC9KSSZVYN2CYSLURQOYORK1JM","A2O543PJ8110HB","Approved","Sun May 13 12:11:16 PDT 2012","Sun May 13 12:12:30 PDT 2012",7,7,7,0,0,0,0,7,0,1
"2GH2MIKMN9U8QZYP2GNW4I3SZATRAI","Bibliographic Labeling"," ","268KCCVLL3CA4TM34CH4J9NQ2C1X77","AWL4GVQNG6AOW","Approved","Mon May 14 13:01:03 PDT 2012","Mon May 14 13:03:43 PDT 2012",4,7,7,6,6,6,6,6,0,1
"2GH2MIKMN9U8QZYP2GNW4I3SZATRAI","Bibliographic Labeling"," ","2E70OHOVR14IYAOOFWTHLCWAE28567","A2J237J8KM3OCS","Approved","Mon May 14 13:09:17 PDT 2012","Mon May 14 13:10:02 PDT 2012",4,7,7,6,6,6,6,4,0,1
"2GH2MIKMN9U8QZYP2GNW4I3SZATRAI","Bibliographic Labeling"," ","2GK8SV7WGKCCWBLP6XU3THAPY9PR1H","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:55:37 PDT 2012","Mon May 14 16:56:39 PDT 2012",6,6,6,6,6,6,6,6,0,1
"2GH2MIKMN9U8QZYP2GNW4I3SZATRAI","Bibliographic Labeling"," ","24M00OQKKA4IJI8EWHT6F0EW8LKYY3","A1SOTDKP7FMZUK","Approved","Fri May 18 13:28:48 PDT 2012","Fri May 18 13:29:14 PDT 2012",6,6,6,6,6,6,6,6,0,1
"2GH2MIKMN9U8QZYP2GNW4I3SZATRAI",,,,,,,,6,6,6,6,6,6,6,6,0,1
"2S3YHVI44OS2LBUU7A5ZZBAPANDY4H","Bibliographic Labeling"," ","2OJSQV66RLPHJJ33PJ1VRI62VL0D56","AWL4GVQNG6AOW","Approved","Sat May 12 07:10:16 PDT 2012","Sat May 12 07:11:54 PDT 2012",0,6,6,6,7,2,7,0,0,7
"2S3YHVI44OS2LBUU7A5ZZBAPANDY4H","Bibliographic Labeling"," ","2BDY58B727M0J6F6B0S65FSVN8YAV5","A2O543PJ8110HB","Approved","Sun May 13 12:14:12 PDT 2012","Sun May 13 12:15:18 PDT 2012",0,0,0,0,7,0,7,1,0,7
"2S3YHVI44OS2LBUU7A5ZZBAPANDY4H","Bibliographic Labeling"," ","22LMOFXRDS4IDREK7AOJMM11I7JWTM","A1SOTDKP7FMZUK","Approved","Mon May 14 11:34:14 PDT 2012","Mon May 14 11:34:41 PDT 2012",6,6,6,6,6,6,1,0,6,0
"2S3YHVI44OS2LBUU7A5ZZBAPANDY4H","Bibliographic Labeling"," ","2PVQ0JG5TYMNDMYXYW69ZSSH566GK5","A2J237J8KM3OCS","Approved","Mon May 14 13:15:36 PDT 2012","Mon May 14 13:16:22 PDT 2012",6,6,6,6,7,6,7,1,0,7
"2S3YHVI44OS2LBUU7A5ZZBAPANDY4H","Bibliographic Labeling"," ","2XLBJ3MMDX5FQXNSW78BGMDXWNAZD7","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:36:31 PDT 2012","Mon May 14 16:38:02 PDT 2012",2,6,6,6,6,6,6,1,0,6
"2S3YHVI44OS2LBUU7A5ZZBAPANDY4H",,,,,,,,2,6,6,6,6,6,6,1,0,6
"2F6CCF0CP5KXQJI9C5OYN4PMCZ9WVR","Bibliographic Labeling"," ","20TSNQQ7Q6706RQ66AI19TQC92OAUH","A1SOTDKP7FMZUK","Approved","Mon May 14 11:43:47 PDT 2012","Mon May 14 11:44:15 PDT 2012",6,1,6,6,6,6,6,6,6,6
"2F6CCF0CP5KXQJI9C5OYN4PMCZ9WVR","Bibliographic Labeling"," ","2YVW5XH0JPPSJSKK8CCSW75KTR9FL6","A2O543PJ8110HB","Approved","Mon May 14 11:57:07 PDT 2012","Mon May 14 11:57:53 PDT 2012",7,1,7,6,4,7,4,4,7,4
"2F6CCF0CP5KXQJI9C5OYN4PMCZ9WVR","Bibliographic Labeling"," ","245D8XMB3Q390QBSOGF604EV0YZGRX","A2J237J8KM3OCS","Approved","Mon May 14 13:00:04 PDT 2012","Mon May 14 13:00:52 PDT 2012",7,1,7,7,4,7,4,4,4,4
"2F6CCF0CP5KXQJI9C5OYN4PMCZ9WVR","Bibliographic Labeling"," ","26TVP9746OQ1TDQC1DX7751QSH11L2","A3A7VZ2Z5EU18R","Approved","Mon May 14 16:52:50 PDT 2012","Mon May 14 16:53:53 PDT 2012",6,1,6,6,6,6,6,6,6,6
"2F6CCF0CP5KXQJI9C5OYN4PMCZ9WVR","Bibliographic Labeling"," ","2WF9U8P9Y38TXMX4XFLYPM0J1GIXGA","AWL4GVQNG6AOW","Approved","Tue May 15 08:12:55 PDT 2012","Tue May 15 08:14:02 PDT 2012",7,1,7,7,4,7,4,4,7,4
"2F6CCF0CP5KXQJI9C5OYN4PMCZ9WVR",,,,,,,,6,1,6,6,6,6,6,6,6,6
